director_name,duration,actor_1_name,imdb_score,plot_keywords,country_USA,gross,num_voted_users,emotion,cleaned_text
Spike Lee,1.3811873717004026,Mira Sorvino,0.1403215813346118,distrust|fear|murder|neighborhood|new york city,1.0,-0.4263967809656637,-0.3787144003717154,sad,lonely feel worthless
0,-2.4687927972222847,James Nesbitt,0.7625414208890835,adultery|baptist church|dentist|double murder|tv mini series,0.0,0.0,-0.5995106965745451,love,wonder cops ever feel horny feel boys frisking
David Koepp,-0.0079807304881958,Johnny Depp,-0.8374524522509859,art dealer|fake painting|macguffin|moustache|stolen painting,0.0,-0.5970177886868633,-0.2624955610051902,joy,told friend last week good busy feel life really wonderful blessed get love
John McTiernan,1.103353751262683,Scott Glenn,1.0292070664124282,analyst|defection|navy|soviet submarine|submarine,1.0,1.0745049730222689,0.4335031255534518,sad,woke morning feeling really groggy didnt want go course sunday know go church feel much better
David Cronenberg,-0.7224100401851894,Debbie Harry,0.7625414208890835,cyberpunk|hallucination|illegality|snuff film|surrealism,0.0,0.0,-0.1671546601590543,anger,work hard teacher feeling resentful teaching degree
Nicholaus Goossen,-0.6827195229798009,Linda Cardellini,0.4958757753657387,co worker|game tester|loss of virginity|roommate|snack,1.0,-0.61918776912337,-0.1142123677713084,joy,im feeling like hour nurse maid fry cook couple really cute assholes
Patrick Tatopoulos,-0.6033384885690238,Craig Parker,0.1403215813346118,battle|slave|vampire|warrior|werewolf,1.0,-0.0389524707159192,0.2621899268053806,joy,chatted young rastafari lookers played bands feeling thrilled body calm presence
Lawrence Kasdan,0.1904718555387468,Zooey Deschanel,0.4069872268579574,college|drugs|patient|psychologist|secret,1.0,-0.6415953280084647,-0.5454851489885777,joy,lied feelings towards sincere
J.A. Bayona,0.2698528899495238,Naomi Watts,1.0292070664124282,christmas|resort|thailand|tourist|tsunami,0.0,-0.4305903379032988,0.4448700834334561,sad,failing perform expected duties worrying things may forgotten yesterday starting feel rather crappy
Mira Nair,0.2301623727441353,Anjelica Huston,-0.2152326126965142,immigration|love|political prisoner|reference to john wayne|title directed by female,1.0,-0.6667505479092913,-0.5915090515103489,sad,feel like ends coming near music like lending ear helping troubled soul find way dark sugarland heart
Steven Soderbergh,0.7064485792087977,Brad Pitt,-0.0374555156809508,father daughter relationship|heist|pretending to be pregnant|sequel|thief,1.0,1.1259185651983543,1.4528895972878222,joy,feel joy determined share others
Marc Lawrence,-0.4842669369528582,Brad Garrett,0.0514330328268305,love|lyricist|singer|singing|song,1.0,0.0305961692266915,-0.0168566122564805,sad,wide awake feeling numb broken
Jason Zada,-0.5636479713636353,Eoin Macken,-1.4596722918054577,forest|japan|suicide|suicide forest|supernatural,1.0,-0.3197474632857226,-0.4537478771018586,love,dread deal bank teller kind people feel loved much lives
Pou-Soi Cheang,0.4683054759764665,Li Gong,-0.3930097097120777,buddhism|demon|journey to the west|monk|monkey king,0.0,0.0,-0.5954737655358396,joy,met group people made feel welcomed comfortable get middle things
Richard Ayoade,-0.4048859025420812,Craig Roberts,0.7625414208890835,15 year old|school|teen comedy|teen movie|virginity,0.0,-0.7013203818116933,-0.1284824495825464,joy,feeling really adventurous may walk lirr station hop train manhattan nyc go shopping stop st
Marc Bennett,0.0,Michael Rapaport,0.2292101298423939,0,1.0,0.0,-0.6039520428872533,sad,feel little weepy right
Salvador Carrasco,-0.0476712476935844,Elpidia Carrillo,0.3180986783501752,1520s|aztec|indian|spanish colonization|spanish conquest,0.0,-0.6951883127200018,-0.5968314453842772,sad,remember many many times read comments would laugh hard feel damaged internal body part
Les Mayfield,-0.5239574541582468,Gregory Smith,-0.3930097097120777,legend|old west|outlaw|railroad|stealing from the rich,1.0,-0.514333329520364,-0.5170099806779949,joy,feel honored nominated award times since first nominated back september
Deon Taylor,-0.7621005573905779,Matt Cohen,-2.081892131359929,blood splatter|chain|murder|mysterious killer|warning,1.0,-0.7060497723144207,-0.5744586146903423,love,could feel delicate things lace frill
Russell Mulcahy,-0.5636479713636353,Jonathan Winters,-0.3930097097120777,1930s|bomb|city|invisibility|the shadow,1.0,-0.2398015482939295,-0.4690145536954604,anger,ive words feeling bit frustrated lack figuring
Fred Zinnemann,-0.8811721090067436,Gary Cooper,1.4736498089513363,appeasement|frontier justice|justice|one against many|street shootout,1.0,0.0,-0.0250965734642854,fear,fight vociferously right say want say first amendment right free speech stand idle feel people especially vulnerable populations treated way could detrimental effects lifetime said del
Ron Clements,-0.4842669369528582,Joseph Gordon-Levitt,0.5847643238735201,alien|cyborg|pirate|planet|treasure,1.0,-0.1511854736557269,-0.0876798371162028,sad,feel like lame want change
John Herzfeld,-0.4048859025420812,Paul Walker,-0.481898258219859,drug lord|on the run|prison|vegan|vegetarian,1.0,0.0,-0.5170027589766734,joy,mean didnt feel like one felt like casual outing meeting catch
Bob Clark,-0.7621005573905779,Scott Baio,-4.037440198531126,computer|good versus evil|mind control|science experiment|sequel,0.0,-0.5750489193348418,-0.4210046833102831,love,im pleased product works seemed make short work make feels lovely skin
Michael O. Sajbel,0.6270675447980206,James Callis,-0.1263440641887329,biblical|book of esther|esther|persia|treachery,1.0,-0.5124896821880702,-0.5623694866781902,love,feel hot kind dress like moment may ignite polyester
Andy Tennant,1.619330474932734,Bai Ling,0.2292101298423939,1860s|children|king|schoolteacher|siam,1.0,-0.1346674232938802,-0.3797759904659724,sad,grew feel numb shutting everyone tried help
Ronny Yu,-0.4048859025420812,Katharine Isabelle,-0.5707868067276411,elm street|freddy krueger|jason voorhees|serial killer|slasher,1.0,0.4922934824399201,0.0392343419074293,anger,cant least say goodnight feel agitated
Miguel Arteta,-0.8017910745959664,Kurtwood Smith,-0.1263440641887329,award|cedar rapids iowa|convention|hotel|insurance,1.0,-0.6079487203631366,-0.3680984994291446,sad,could feel much body hated mile
Jon Favreau,0.7461390964141862,Robert Downey Jr.,1.2958727119357738,afghanistan|billionaire|inventor|playboy|u.s. air force,1.0,3.942299903268437,4.4245185872569985,sad,feel bit gloomy time year wait days lengthen
Kelly Reichardt,-0.1270522821043614,Bruce Greenwood,0.0514330328268305,desert|oregon|survival|trust|water,1.0,-0.6938559974425439,-0.5449796298960743,joy,feel puts much pressure keeps focusing music enjoying life glamorous may seem
Oleg Stepchenko,-0.0079807304881958,Jason Flemyng,-0.9263410007587672,cartographer|creature|foreign language adaptation|sword and sorcery|village,0.0,0.0,-0.5813336743483881,anger,remember feeling impatient even struggling like times
Wes Craven,0.5079959931818551,Omar Epps,-0.3041211612042964,college|ghostface|killer|killing spree|murder,1.0,0.7723888012919673,0.2980601172691555,sad,feel priveleged want check site rel nofollow nofollow target blank href http www
Nick Murphy,-0.0079807304881958,Isaac Hempstead Wright,0.0514330328268305,boarding school|boy|british horror|ghost|school,0.0,0.0,-0.2695222763909871,sad,experienced disorientation lack sleep even moments feeling groggy
Thomas L. Phillips,-1.000243660622909,Julianna Pitt,-0.9263410007587672,nudity|party|pirate|swimsuit|three word title,1.0,0.0,-0.603265981261713,anger,feel unbelievably vicious humanizes tad
Michael Patrick Jann,-0.4048859025420812,Kirsten Dunst,0.0514330328268305,beauty pageant|blonde|cheerleader uniform|small town|upskirt,0.0,-0.5538359588305573,-0.4073267810074062,sad,sharing story telling may feel like alone
Chris Weitz,0.9049011652357404,Robert Pattinson,-1.637449388821021,forks washington|protecting a woman|title same as book|vampire|werewolf,1.0,3.62562780361095,0.990021872789092,sad,feel fake lack better word
Gina Prince-Bythewood,0.6667580620034091,Alfre Woodard,0.6736528723813021,basketball movie|female basketball player|high school|nba|title directed by female,1.0,-0.3072154156249546,-0.5007972612112795,fear,sit munching vegetables hummus ranch feeling distraught
Jane Campion,0.2301623727441353,Jennifer Jason Leigh,-1.0152295492665493,blow job|female rear nudity|female removes her clothes|oral sex|three of spades tattoo,0.0,-0.639215511073669,-0.4696717285157148,love,cant help think feels bit delicate lois lane
Neil LaBute,-0.4048859025420812,Stacy Edwards,0.7625414208890835,business trip|love|misogynist|office|secretary,0.0,-0.6664028806832535,-0.5208158172744131,joy,feel im sure topic ability awaken feelings
Andrew Hyatt,-0.4842669369528582,Noah Segan,-1.8152264858365836,two word title,1.0,0.0,-0.593480575971112,joy,feel content god gives nice house live happy family good job
Woody Allen,-0.7224100401851894,Woody Allen,0.7625414208890835,frozen|future|health food|leader|police,1.0,0.0,-0.3634910539860424,joy,feel proud ask anyone help
Jim Sheridan,-0.920862626212132,Naomi Watts,-0.3930097097120777,closet|father daughter relationship|psychiatric hospital|real life sisters playing sisters|train,1.0,-0.3971811333826929,-0.2703022201337066,joy,feel supporting small businesses especially female owned
David Ayer,0.0714003039225811,Jake Gyllenhaal,1.1180956149202104,lapd|police|police officer|south central los angeles|street gang,1.0,-0.1093642008296075,0.7030820141828569,sad,feel like still drained strength like lost fitness managed gain past months
Alan J. Pakula,0.1507813383333582,Harrison Ford,-0.3041211612042964,friendship|murder|northern ireland|police officer|terrorist,1.0,-0.0816898545722223,-0.2749024438754873,sad,know feeling little sentimental tonight thought reading messages
Peter Hyams,-0.2064333165151385,David Oyelowo,-1.993003582852147,butterfly|hunter|time|time travel|wave,0.0,-0.6804989341102384,-0.4852561599674616,love,want anything kids feel loved safe cared
Kevin Greutert,-0.6827195229798009,Costas Mandylor,-0.7485639037432046,blood splatter|self help guru|sequel|support group|survivor,0.0,-0.0408731436666225,-0.1133096551061238,joy,know love struggle feeling content balanced
George Clooney,0.2301623727441353,Dick Clark,0.5847643238735201,broken nose|kgb|marriage proposal|playboy mansion|sistine chapel,1.0,0.0,-0.0871815397250209,joy,im better mood often im also multivitamin feeling energetic speed instead fatigued forlorn
James David Pasternak,-0.8811721090067436,Robin Williams,-0.2152326126965142,las vegas nevada|museum|reference to mr. rogers|reference to vincent van gogh|talking about suicide,1.0,-0.7080247080016134,-0.6032732029630344,suprise,feel little funny typing life blog goes
Michael Martin,-0.5636479713636353,Joe Estevez,-2.2596692283754924,friend|obscenity|scam|vacant lot|van,1.0,-0.5575718766472819,-0.5917979195632079,anger,wanted borrow lecture notes friend lend
Stephen Gaghan,0.8255201308249632,Matt Damon,0.4958757753657387,cia|hezbollah|lebanon|oil|prince,1.0,0.034288679776289,0.1842966563519325,anger,keep feeling bothered word idea always randomly appears
Wes Craven,-0.0079807304881958,Frank Grillo,-1.4596722918054577,evil|killer|murder|psychopath|serial killer,1.0,-0.4942806039191773,-0.4857111271507147,fear,feel like theyre afraid admit loved person isnt life anymore
Nancy Meyers,0.5079959931818551,Meryl Streep,0.1403215813346118,affair|divorce|graduation|vomiting|watching television,1.0,0.9384949564809866,-0.0997184132191045,joy,feel uncharacteristically mellow today
Matt Johnson,-0.9605531434175206,Paul Daniel Ayotte,0.2292101298423939,best friend|bully|friend|revenge|school,0.0,0.0,-0.5761701579035323,sad,dont think one night matter amazing day havent gone bed feeling somewhat discontent
Alan Taylor,0.7461390964141862,J.K. Simmons,0.1403215813346118,alternate timeline|cyborg|future|robot|time machine,1.0,0.6028748907321823,0.7567536984040719,joy,chosen lines feel would acceptable people faiths even spiritual belief
0,-1.873435039141457,Joel Courtney,0.1403215813346118,0,1.0,0.0,-0.5521580010096222,joy,always love new lingerie never fail feel fab wear
Ron Fricke,-0.2064333165151385,Collin Alfredo St. Dic,1.8292040029824632,hall of mirrors|mont saint michel france|palace of versailles|turkey the country|yellowstone national park,1.0,-0.6701252255106946,-0.4420487209610663,love,feel way imagine someone feels beloved pet turns around bites betrayed confused hurt angry stupid
Noah Baumbach,-0.7621005573905779,William Baldwin,0.8514299693968655,boy|divorce|tennis|tennis coach|writer,1.0,-0.6005763956338958,-0.1687939863590295,joy,feeling thankful today
Kimberly Peirce,-0.2858143509259156,Chloë Grace Moretz,-0.481898258219859,outcast|prom|self injury|telekinesis|tragic event,1.0,-0.1928823834196495,0.1774649269018155,suprise,went work feeling curious
John Whitesell,-0.8414815918013551,Greg Grunberg,-1.1930066462821127,los angeles california|person in car trunk|racial impersonation|south asian|street gang,1.0,-0.2068749519347995,-0.4891197701744517,anger,im usually feeling relatively grumpy least see husbands smiling face
David Koepp,-0.2064333165151385,Aasif Mandvi,0.2292101298423939,bouquet of roses|bright light|cardiopulmonary resuscitation|ghost|white rose,1.0,-0.5150778130961744,-0.1671979903669832,anger,feel like less stuff id feel less distracted
Woody Allen,0.0317097867171926,Woody Allen,-0.0374555156809508,love at first sight|new york city|sex|teacher|writer,1.0,-0.6613415436611287,-0.4224923537825073,anger,even found feeling envious peoples entrepreneurial spirit
David Frankel,0.3095434071549123,Eric Dane,0.5847643238735201,box office hit|dog|dog movie|florida|pet name in title,1.0,1.3833500893353248,0.2384088643537577,love,cant put finger faith really believe yet time feel passionate confident curiosities questions
Mike Flanagan,-0.1270522821043614,James Lafferty,0.0514330328268305,home office|mirror|released from a mental hospital|trauma|video camera,1.0,-0.3035869128967251,0.0145866752972292,joy,im feeling festive hanging home hubby steamy bowl pesto vegetable href http myturkishjoys
Richard Raymond,-0.1270522821043614,Tom Cullen,-0.3930097097120777,dance|dancer|dancing|desert|iran,0.0,-0.7060402317740524,-0.5957265250820913,sad,feel really idiotic someone know reads whatever
Antoine Fuqua,0.9842821996465174,Denzel Washington,0.6736528723813021,assassin|ex soldier|gangster|hanged man|mysterious past,1.0,0.7752577425919209,1.053688391639231,joy,feel valuable less valuable others
